key,balance,balanceEligible,balanceAtStart, isDisqualified, isNode, isActive,isEligibleFor_1_2,isEligibleFor_1_3
SVKb6WTYMK6xsjSG4gZVddaLEPorrvqCKY,1057,1057,0, no, no, no,yes,no
SVL3F8hFr2Pc7gR8zw4kX26MEZiQZDxfEb,250,250,0, no, no, no,no,no
SVPX97kFCSyn4uFrY8WqYaooGCV3EgV1n5,90,90,0, no, no, no,no,no
SVPj2Gg5meTNXdKyr6jUhHCPD6wVPufWeE,250,250,0, no, no, no,no,no
SVQJqGEJ7FYZiJna4Ey2UKu4aZmzeXF5i1,250,250,0, no, no, no,no,no
SVQpAGtX6DnRuXW7SrhskdMjiF8MEAqotG,20000,20000,0, no, no, no,yes,no
SVRK99qNvLkWRMh7bbxmP36KZn9dy7tBMS,5000,5000,0, no, no, no,yes,no
SVRojgDpSjQFKLCRGSqqDCvc9NfPKs6bcC,250,250,0, no, no, no,no,no
SVSgJq2FWqX9Kd8TCeZrbbzULewgSQpiRp,250,250,0, no, no, no,no,no
SVUqrkuzDXsmSbj41niRL9DG7HUWrAn4on,250,250,0, no, no, no,no,no
SVWjdiQLtPZPjLXuZKM7K6JS8rbNBsnoZR,20,20,0, no, no, no,no,no
SVX2AxcPEMEGCs4r7xZKwNR1wrc9D8DsWd,250,250,0, no, no, no,no,no
SVZfxqLvUdeceZvxbrbp1xmApwY5HdhW6b,250,250,0, no, no, no,no,no
SVbRDKVh6NLope1dYYZiPqYMFdJNwnKvSi,250,250,0, no, no, no,no,no
SVbTugDMHfSyTnzQhtSSuBVX1UsH4wqkTQ,250,250,0, no, no, no,no,no
SVeBdaVBn5yn8AWjwKXT5TBAyrBqVk7QbM,250,250,0, no, no, no,no,no
SVevJoaCmAunwza5BBaZpjyJv73CUtdxKZ,250,250,0, no, no, no,no,no
SVgY1ftdRJ8Ni6ZQw5DNazRwLSgNh69R46,40100,40100,0, no, no, no,yes,no
SVhK7xGkT23cSYHzuAcGZdmJT1o1zopbih,250,250,0, no, no, no,no,no
SVhPhNezdintpr7MCbGnmJ8rKJcHccHU1F,250,250,0, no, no, no,no,no
SVhuqy8qDP3ePDPhTpaguGnxZWLdDC3pf9,250,250,0, no, no, no,no,no
SVkYSyZghTz6EBFqKZf8BymUEq1C8Dfqov,1000,1000,0, no, no, no,yes,no
SVm6bLYU1LCcuDDns1S69MXcRQEVmmCLA1,250,250,0, no, no, no,no,no
SVmFkcH1A9Wga4pLMZ6D9BaLyPkLZePkAS,250,250,0, no, no, no,no,no
SVnTcfNpij4wpcX4NFUMK4npsKttiBi3Z6,390,390,0, no, no, no,no,no
SVnfJ2t4vDS7JUUvpvmpy8y3VeWHr2PeRY,250,250,0, no, no, no,no,no
SVoHBttmBm4mC7wvWYVZNha9cvVtJAfH1o,1500,1500,0, no, no, no,yes,no
SVpEqiRLpnUMikoqehf5Jq9DzjAZX7XwJk,250,250,0, no, no, no,no,no
SVrvjZa3i8A5JzAja9NEQ6vJEHFZ69Srg2,20,20,0, no, no, no,no,no
SVtyV8i9Nkyac5z6dCwCTzmPwb9up4ixu2,250,250,0, no, no, no,no,no
SVwdWdfudVjzniCWUPQXoFhBooHvetBeVX,250,250,0, no, no, no,no,no
SVxq7h7ovgecnn65SoyXezWeSZFLGLvrwV,250,250,0, no, no, no,no,no
SVy4vpJsxTKfnDKMuFiWZi2kPAK9us5ERF,250,250,0, no, no, no,no,no
SW2FbVaBhU1Www855V37auQzGQd8fuLR9x,4969200,4969200,0, no, no, no,yes,no
SW3r9VFegpZeBw2SfVsEjCmJmfQ7UD58D1,20,20,0, no, no, no,no,no
SW4H4Y49Q17Dho1VViZid88S6x8k1JqgRk,250,250,0, no, no, no,no,no
SW4dvZ5ccQDJkoLjyAroCrhmvvypPVpqZz,25000,25000,0, no, no, no,yes,no
SW4hh8BoTRd6mEZ64g1V7eufqkHpLAeuep,40,40,0, no, no, no,no,no
SW5WNX7EfZCPUHqp9DSpuiiYoabcbsCXoV,250000,250000,0, no, no, no,yes,no
SW6Arj3gE5rfTFTgZpuLA1c3XhxhLKvnK9,250,250,0, no, no, no,no,no
SW7t8xoMkkyocnhGCJvtEGByFPWdN8ZuP1,1500,1500,0, no, no, no,yes,no
SW87BAhSu7rgyr3g9yJKpnkUf19HLN82kF,250,250,0, no, no, no,no,no
SW9VDv9dvzJEsRJBVzbc6GgGWkUkg1ZMaq,250,250,0, no, no, no,no,no
SWAgpJgiek5iYksQ8fsEm8nB5L8NgBwBVe,250,250,0, no, no, no,no,no
SWBdWvAgsDFNphZdfdnC6hV6mb1DQYXoVQ,250,250,0, no, no, no,no,no
SWBxAnuk7dnrrAuubxDxzDJKNCri193bfG,250,250,0, no, no, no,no,no
SWEUuUQup4HKx6ntbNNbGDdHtvmebRJpPZ,250,250,0, no, no, no,no,no
SWGdrUWGf2id3S4fpRYmrkgJTccB5pNKzu,250,250,0, no, no, no,no,no
SWHVshbNtEnpKzbZdroVtQu5Uvd9FWKF75,500,500,0, no, no, no,no,no
SWK8snb9Y8XV4p5ZkWsKmRoMvpzCVHNwL4,2000,2000,0, no, no, no,yes,no
SWKU9ADqwmrfHrVxWS1iyTRJss8pQGAM79,250,250,0, no, no, no,no,no
SWKfZr7YRwSgg9KEEyTkw85oqWNSWRoUAL,250,250,0, no, no, no,no,no
SWLyasFK6AvD8fnToMZTsCTKWjjABuoz3C,250,250,0, no, no, no,no,no
SWP1kKvEwNEoXq4nyFAj6ep1uw6JZWZhgy,250,250,0, no, no, no,no,no
SWP5Y4EbKKE2jM78xLaDWAp1C6QaB4fHae,250,250,0, no, no, no,no,no
SWPaxKTuEpyacPwZgToKEXYTvHqhiJhdL9,250,250,0, no, no, no,no,no
SWPmedGEh8BX1cm5yBfcHAFZAqmFCJnQJz,250,250,0, no, no, no,no,no
SWPoewfRRfbFg3mix29tiLzicFhUafp2dH,250,250,0, no, no, no,no,no
SWQ9YEKsFMjtuzxFNrnyh1a2enziTZ4hXb,250,250,0, no, no, no,no,no
SWQBqBNRmUGHBj3U6U2L4pQ3cSCbyUpLce,250,250,0, no, no, no,no,no
SWQoyEmPP8bAyoyqB9nv5F3oKCWW1gCAEA,1500,1500,0, no, no, no,yes,no
SWR8Z3JXnp1WSWoeoZytQpHW5X3JaR3VvY,250,250,0, no, no, no,no,no
SWRpSrdVVxequPmH6fXw9JbAoyx2Wu7YNz,250,250,0, no, no, no,no,no
SWV6iCSBhCSq5WvwPx2zumpi5Tz3vZYBTk,250,250,0, no, no, no,no,no
SWVz1okM3SmNtL3FzjAhGppNt37j3ZWXBA,250,250,0, no, no, no,no,no
SWW4cAmzrmbwqgewX8As2mnFawioMjR73r,250,250,0, no, no, no,no,no
SWWc9u9VoLMLJJ4yR899AgGU3fvGB2GJ1d,250,250,0, no, no, no,no,no
SWWgRQU8QKaJnQdpYhdpxc1T35HVTAgNiS,250,250,0, no, no, no,no,no
SWWvz2qtd6zcXnTCfLx192Ezc4biJNWs5q,250,250,0, no, no, no,no,no
SWXGH221mhHA2mP2Tjcxa7dFd5dEjCQSCi,250,250,0, no, no, no,no,no
SWXkpp3hL9K9bBhTKSTBDMb3vZtEZzZMMN,250,250,0, no, no, no,no,no
SWZDzZTGpgwVW8HuYKMJehx1UFx19KjnbN,250,250,0, no, no, no,no,no
SWaeTrL3exqymwaPKBgQrHbnrH8BA6Y4Yq,45,45,0, no, no, no,no,no
SWbaL7ZqF3C44YnXGiQ7Yx7wthdTzLdtRW,20,20,0, no, no, no,no,no
SWcQmYYL8uwoaWmA7CVgfAKmrW3UZTnZC4,250,250,0, no, no, no,no,no
SWceHsDbC8t43ECNinwsJbXG2creYFLUh1,1001,1001,0, no, no, no,yes,no
SWdf8vATWbmSyeDVDSM3JsMGWP4qD3goY1,250,250,0, no, no, no,no,no
SWejihPh8PgGBtmzgwP5NzXcgaBNJAbDUh,20,20,0, no, no, no,no,no
SWgJoVKC9WRTeqJAEVSY7sJ2EAhvN5uMaE,250,250,0, no, no, no,no,no
SWh3xERvupCRaGZ9S8SmfoTDadzcV443Hv,250,250,0, no, no, no,no,no
SWjfq7bJxU7DxbNSVfuabQjxtnDAQ4DNkr,250,250,0, no, no, no,no,no
SWjsxTyF85Htqw4fywpsPhgameu2HY3gSg,20,20,0, no, no, no,no,no
SWnJXikTmk1cBiTumiUvcE1izTyFvm23PE,1000,1000,0, no, no, no,yes,no
SWnQvM7FbMNQXJ7263cJ1ddthfoogAydHC,250,250,0, no, no, no,no,no
SWnUWVSVKZ1rauaXrDBPrcPUgi8NWLTfse,250,250,0, no, no, no,no,no
SWoWp9UzwEZqCHwwSufLh93HotdDsZ9ruF,1750,1750,0, no, no, no,yes,no
SWqu6vUgLgbMWEeXziCZN1CkF36gNuumZb,500,500,0, no, no, no,no,no
SWrMvaUBsDKfYDDCpZhhJmX3awXTGLeqGD,250,250,0, no, no, no,no,no
SWrcxktMoG9wduL3C74Gaqp9K4pWfMPQVA,8147,8147,0, no, no, no,yes,no
SWruGMwBaDSQE7vbPTTRjdod1438rCsK79,19,19,0, no, no, no,no,no
SWs9TJTaPjnpXfrm7K8XTSUJNudaTo6Vag,250,250,0, no, no, no,no,no
SWsGxTtCVtaomsYHxUqUq3G4g5Wp83XBEm,250,250,0, no, no, no,no,no
SWtKfeXWEeDL7vDsmhvJaMqYVwX3LtfXto,250,250,0, no, no, no,no,no
SWvzNpfSDMj5dfzT5ToKmpSNMEDCqvxhti,250,250,0, no, no, no,no,no
SWwUSXXK34TavsSn2KRtQL3wqThndxokfr,250,250,0, no, no, no,no,no
SWwxrd6K9HpSAbB5xxukrGpkwkggDxVMdg,250,250,0, no, no, no,no,no
SWxfgJMfKqysPLXjWrJuKoapHQsXC6ZW9W,250,250,0, no, no, no,no,no
SWy4a1YhM5QgCtrzF1wnitDa64v125yjqz,250,250,0, no, no, no,no,no
SWyyWXzLqAPfHh8JFYg7dqAhr6Kppgcf9c,250,250,0, no, no, no,no,no
SX169xz84K6pDt8CVjFbobUENTaSoTD11u,8999,8999,0, no, no, no,yes,no
SX2pRtkZjdagjpqFXq6dbB1EZA95eqWcUp,250,250,0, no, no, no,no,no
SX4ff3G866x3XGdPfU5TGnVvR5sEuRLXUh,250,250,0, no, no, no,no,no
SX5WZoemcZyVKasfw5aE8ZqEz7SPobNBw2,250,250,0, no, no, no,no,no
SX9HxsYcyCbdwX6UxFzZ4oZ2LAmn1spMEw,250,250,0, no, no, no,no,no
SXCRHNg3ReXJUXKqTn7KCsj3njtQ2eV8Sm,0,0,0, no, no, no,no,no
SXEScd3xmXs86koBotVYBp9mwPGnRwHHR1,250,250,0, no, no, no,no,no
SXFRZ1qu6nDP2CBAXaCRFWMHeSco3HS6LD,100000,100000,0, no, no, no,yes,no
SXFwWD9aKqYLzbKt9DZkEcMbnz1UoQt4Tx,1057,1057,0, no, no, no,yes,no
SXGcWUg3GhVkaayhP9MguBgUmNQF1jfbvf,250,250,0, no, no, no,no,no
SXJkyon6DWbnR64eY7ppjHKtuzGMP7Ck2g,250,250,0, no, no, no,no,no
SXKAnrM2gYSV73X9p7SZ3bmGEL8cMGqQbV,250,250,0, no, no, no,no,no
SXL7LPKzaiTPRs8Fm4RwweAfee7yz2CmxC,250,250,0, no, no, no,no,no
SXLXcRbZD3AY2DcTx5U7ektTSbgzXeDFKJ,250,250,0, no, no, no,no,no
SXPa1Cu8eNaoPsnZRv979QujdmTxDcZbb4,25000,25000,0, no, no, no,yes,no
SXPnLzHC1bqLBmV276z243qHG3Vcx8NWvt,250,250,0, no, no, no,no,no
SXQxxAHvqtKsLB3Dxm4HWVbHtko5FP6TEi,1000,1000,0, no, no, no,yes,no
SXR6PpNK1sgCzduwHEwm7x2oUZwPLTScXy,5010,5010,0, no, no, no,yes,no
SXSZE67fsHwfZULADau1mHxE2wJaisu7Gb,250,250,0, no, no, no,no,no
SXTXSaiBKdG7MoXhhaeWpPVRXAMWUQ2PAm,250,250,0, no, no, no,no,no
SXTmEoV19ydVAkijdavfxMLpWkKAa2bi8S,250,250,0, no, no, no,no,no
SXTx4Uo9LoQKBmJK9AbXmaniJaMB9bGfiJ,43250,43250,0, no, no, no,yes,no
SXVVX1XXpwDcb1HdNB8UG8kykcuFx6cZyn,250,250,0, no, no, no,no,no
SXVWiZbxPnDagF3y6tiZ6aKmvf2hdGn6Yh,250,250,0, no, no, no,no,no
SXWFp9vUri7P9TqTkcHXQ7dGbM2iAhpsYm,250,250,0, no, no, no,no,no
SXX6eMxqBuZA6Z7Rzj9iBBR4BjGqF3pvbD,1002,1002,0, no, no, no,yes,no
SXYqx6FToT1yKzszuTCtBLoWYukK3yUkFm,1,1,0, no, no, no,no,no
SXZe5Uz4LZEHoja7oeUg1uAdxCGkMb8JZ4,250,250,0, no, no, no,no,no
SXarnUZve3LuxAAFB9p2cCLR5KejnQU5WP,250,250,0, no, no, no,no,no
SXb49FtkNfUxGeSf5EBodC2yATnwZhxDJL,250,250,0, no, no, no,no,no
SXc8YWZK8DVnagbwGVscGqCFiSYLq4srfb,250,250,0, no, no, no,no,no
SXd7tDtDRBWBh6FZEwckPEf968NErnuAZK,250,250,0, no, no, no,no,no
SXe7HTpHuiUuqew4ydQ955y7UDQkkevCJs,250,250,0, no, no, no,no,no
SXeVQ58LibfaHBR3SnNVLrHCxNmtFUfhrA,250,250,0, no, no, no,no,no
SXg3rs6yCPBiWFqgNVDnnchburUWB9xv78,1000,1000,0, no, no, no,yes,no
SXgCKNuPV1MNBSZAruTtpfyCwmSm67jHd3,250,250,0, no, no, no,no,no
SXgPN98Bis6YjzBmvMUpZNfd7fyXCAjthf,24999,24999,0, no, no, no,yes,no
SXgrZ25X4aAwye1kXttdALtSHkDvKTuTNh,250,250,0, no, no, no,no,no
SXi2ZLidwTwj9eBhiAuVENQaD5kw6mnhMS,250,250,0, no, no, no,no,no
SXjYhXz5RaVXrTHSS4KMqcyiCsEAtX8kca,60,60,0, no, no, no,no,no
SXk79PJaW75J8nd3bFqCTDP8ywLWTXzBtf,250,250,0, no, no, no,no,no
SXkhotDBK6ynYjZHnBNLn96dJpDDFyJAJj,250,250,0, no, no, no,no,no
SXnyNDQmpe7UXiE3aYf57PSxb7hCV2reJw,250,250,0, no, no, no,no,no
SXpEWrFUUc2A171W4wFaiMBgHVC6TgGa3c,250,250,0, no, no, no,no,no
SXpvtsFwA7vVDEQzQhzcW38XLT67QFWBsN,250,250,0, no, no, no,no,no
SXq5kJWyamGzx1F1My3Ek1qg3JDmsxUC9d,250,250,0, no, no, no,no,no
SXqACURcp3KYDM1JpQxqj7PB48UrWC7TB5,250,250,0, no, no, no,no,no
SXqbEd75PHD35Kb2HgLKUCx7R47VocNwMY,25,25,0, no, no, no,no,no
SXrBYmNE8zm2w6Lr5jFbhypGo2EQhQCePw,250,250,0, no, no, no,no,no
SXrTEdWb42EcNsYuo7U4QcM3aBTY1rXJTo,20,20,0, no, no, no,no,no
SXrcxaCoBjNXbwp1kqNxNA7hZGiKhjZwzt,250,250,0, no, no, no,no,no
SXs87NvS2Rct9BchnXPiDk6QWPZ4p8z3CW,250,250,0, no, no, no,no,no
SXswbPXRYUAgdruNVhyDgf4tSGnc2mNWxg,1750,1750,0, no, no, no,yes,no
SXt5gCRxu1acmEXSFSZy8PjhY2caowtsRp,250,250,0, no, no, no,no,no
SXtqJQm4BnUYihS7nS7aSd1iyB155G9JGG,1500,1500,0, no, no, no,yes,no
SXuXHbyJszwJgN35xht87HB5bxSTHyx1fs,250,250,0, no, no, no,no,no
SXun9XDHLdBhG4Yd1ueZfLfRpC9kZgwT1b,52287200,52287200,0, no, no, no,yes,no
SXv53afRbxFyNQtPJLhJ9piTUfBK7D171K,1000,1000,0, no, no, no,yes,no
SXvJnEBJbVnTateKsNbyDwbkCheDF7vx6d,250,250,0, no, no, no,no,no
SXvawbxiJ4VFJTp7qgNmUXJK7KrCnW9Vsd,250,250,0, no, no, no,no,no
SXwHCNLMUwc7ZyK9u9t9MANDrRkQZFtCrY,250,250,0, no, no, no,no,no
SXxkqdRuKQph4YywqnR4GcNzte5fCwgqwk,250,250,0, no, no, no,no,no
SXxx42UpLkf6XBWBZgCk4mJPRHiahPoeBB,250,250,0, no, no, no,no,no
SXy8kYdyquM5vhcxjioAGUvYsADEKZpXkn,149,149,0, no, no, no,no,no
SXzuuFvHaTEgX9CTNrm7oC3wwbduWRHpWu,250,250,0, no, no, no,no,no
SY2bwCkCkHTac9RyGWbTsR4iLxSWvzYY3L,250,250,0, no, no, no,no,no
SY3UEkxvnhXaDnidoFKTYUAUbPszVtW9E5,250,250,0, no, no, no,no,no
SY5EYGx1fbNUFPmCoKYbgXasJg8F5Quoqe,250,250,0, no, no, no,no,no
SY5w7kAdCN3YU2seWY7UGUzmvVQ9g7dQjK,500,500,0, no, no, no,no,no
SY6A2TYtc4FPCrtq31n28vkbztk1musesE,250,250,0, no, no, no,no,no
SY6utUdzmDqi9rdYieR9AAm8NA4AKvmLTx,1057,1057,0, no, no, no,yes,no
SY79t2cGrphgMpd93tS9oV7veC3iSjseW9,250,250,0, no, no, no,no,no
SY7BSWF5umk5DFkf8v7Ep3mDfZbEhTHsvD,1268,1268,0, no, no, no,yes,no
SY8E72EC1BfjKekgB3BwBTq4YpDrfhtXVN,1001,1001,0, no, no, no,yes,no
SY8G5W25gfgb8pXvZyTMbKMExo4YUrbrd2,250,250,0, no, no, no,no,no
SY9UpoWzzgn5gSa35uxFcosvgh2LoELeJ3,250,250,0, no, no, no,no,no
SYArdqvysRWqQJR99Yo7eCg7559gv1TX7x,250,250,0, no, no, no,no,no
SYFvrhgSGxTvBAiHsL3k3Do6Mito4kcbSy,250,250,0, no, no, no,no,no
SYG3idFqt6bWHjN3EarQwYwUFjVFQoSdLg,1750,1750,0, no, no, no,yes,no
SYHBBuXFwxdchqrXaYe8mC4dvf4JsR3FCF,250,250,0, no, no, no,no,no
SYHDV6LE42Y5MkfH5mQWsjK58DH5UY85rp,250,250,0, no, no, no,no,no
SYHU4J3Y8PX6sSPMDGamUdfHrLdiqmJ5sJ,1000,1000,0, no, no, no,yes,no
SYHrjtYT7cwSYA6wHzwya4BHuGLhTa69WX,250,250,0, no, no, no,no,no
SYJNPC123qepvDTwMgT7hyLVrQrA22LoAd,1000,1000,0, no, no, no,yes,no
SYJk6x5AFZ5zQY1rhYt9AHYftaR6gtUTEj,250,250,0, no, no, no,no,no
SYKQGNRmrqjv5RxBRUbXg57vzjVA9cMhdA,250,250,0, no, no, no,no,no
SYKduzDq568ehF2CzdSuEy3TAh2Jju5BX9,0,0,0, no, no, no,no,no
SYLuC5vhGnUh43qZNBZxSez26WqbM5f1Pi,250,250,0, no, no, no,no,no
SYMxnvH18uU7fRMii8WsfNvnSiMDhJKjip,250,250,0, no, no, no,no,no
SYNDPSucKJD6KUbqJDTNn931C7cerdWexU,250,250,0, no, no, no,no,no
SYNVZDDo5F8LnM5iyyXJjjb4j6KAVFuE5W,250,250,0, no, no, no,no,no
SYQUZ6NY98sbezBHHrUDY4c1avKFwkFEU7,250,250,0, no, no, no,no,no
SYQdSWVhzxk4k9mh3FPi4BnsCfJeE7wxdf,250,250,0, no, no, no,no,no
SYSBRU3Q34xNoAFZ9SbSV9rZG8YVrYcGeP,250,250,0, no, no, no,no,no
SYSxPLynWzGvJXkaoJ9xRVShEuMxDHoj7f,250,250,0, no, no, no,no,no
SYTu3VqjGpvVrjQDAScC5YG7uSgMFbbHK1,250,250,0, no, no, no,no,no
SYUeth5F9XsjWcbdFqQw1exbbALht6uX6b,49,49,0, no, no, no,no,no
SYWbB4T8xSfS6pATuAQW3w2yEYagpy5gqu,250,250,0, no, no, no,no,no
SYWnBqMGNnLtWWSUGwPmwNC2ryNtDk4tMp,250,250,0, no, no, no,no,no
SYXKsHenxGt88UZw3YsKHow6wsxNb23ov8,1500,1500,0, no, no, no,yes,no
SYYMcSh4wjcY5Q8vigt2r3QJELsS8QTjQg,250,250,0, no, no, no,no,no
SYYQTowKobfmHLpXvv8iJ3M71hQcgxHiPB,250,250,0, no, no, no,no,no
SYYYtE6mCzgYsFMEEA5f3DtGqGa5YJ9Jiu,59,59,0, no, no, no,no,no
SYYkN8Jh9Y3Eb2TYeBDVGUJCbbqhfvn4wL,250,250,0, no, no, no,no,no
SYZFKThiGLTuB1qJyqds4qJ8xkoWB4mKit,50000,50000,0, no, no, no,yes,no
SYZquXE1kYpnRFWj3u31nkS8YFtBxxxxmu,1000,1000,0, no, no, no,yes,no
SYai5fPpg9vsvgebmyphiscYTPJF7s5kAP,43249,43249,0, no, no, no,yes,no
SYcByd8SQ6185XBc5xCwKf9qbMLRwhaTLc,250,250,0, no, no, no,no,no
SYce1G1hzMHxjPqgRiNxdwo1CnN1bq3otU,66666,66666,0, no, no, no,yes,no
SYfqDS4trKzgyXux93YFTwrFkS6FsnhF5Z,250,250,0, no, no, no,no,no
SYg5Rxcnondw3HedDegTMoJktb7eZeGwgh,1500,1500,0, no, no, no,yes,no
SYjg89g9zt1h6wtwNPkBDvhTg4TQA2uwnF,250,250,0, no, no, no,no,no
SYk56sP2DKwio18c2XiFpgjzrRzy5vfJ1e,250,250,0, no, no, no,no,no
SYmREn76CaD5GanvdmKewWQG916mqFSNpB,100000,100000,0, no, no, no,yes,no
SYmu2YnPo64Wmrn6gh5WGyz2rZkzTbykQP,1500,1500,0, no, no, no,yes,no
SYmuHY81FHeHBGHM6GVrZfub3HYfDA8msK,250,250,0, no, no, no,no,no
SYmwjTDY6L4TT8YywxeiAZkQPCku6rHiaD,250,250,0, no, no, no,no,no
SYoNvm7MfZBb1wqo2QFvhN5dP5MWJzreLg,250,250,0, no, no, no,no,no
SYotvZS41L5P8uuactnA12qPxJK3PcfZts,250,250,0, no, no, no,no,no
SYpBvJKgFW3sGASaZr7WRLCHsbNBgDfxF6,0,0,0, no, no, no,no,no
SYsiKfnZiifKWgHdm9e9jCFU2f6EmsruU7,250,250,0, no, no, no,no,no
SYtZLBnDSo5KyBKT9GEHnVoxAvavhB8tcv,250,250,0, no, no, no,no,no
SYudiMR4sdEPwnxGgzqN49QyECqWYgebR5,250,250,0, no, no, no,no,no
SYyzP7gEZefsXDYE69MXGVnLnhwjU9pCaq,250,250,0, no, no, no,no,no
SZ1KqtYQo3DYgxw4auKgd5jjnHtXXmrmTz,250,250,0, no, no, no,no,no
SZ21xZP4EJ1XeExY8XZRt65pZv16PHRYV2,250,250,0, no, no, no,no,no
SZ2o47ZHmqokroUNA1PsJ6EYaB22qnBQ5Z,250,250,0, no, no, no,no,no
SZ3ZGaWhdA6hTd8HcAUBoq7PmA23sjKPpP,250,250,0, no, no, no,no,no
SZ3yoNbihBrvdJjzht6GCXnGFfbeSk2vRU,250,250,0, no, no, no,no,no
SZ5P4kJFfsgvSqMY7KPPFYS1kW2jNvpJpH,500,500,0, no, no, no,no,no
SZ5ffzkutpe8A8qqcUrLrDh7bYKBhLnfeP,250,250,0, no, no, no,no,no
SZ7a45S1Eq21RhECKu7UdamPmCmPrnNjir,1,1,0, no, no, no,no,no
SZ7sam7Q3LTgZNvC85zm5r2DzngLepjKhB,250,250,0, no, no, no,no,no
SZ7yaP4oReMoV7apf2AmknzswuvcxUgaKw,250,250,0, no, no, no,no,no
SZ8vQaoxuUKRV4dQuqJLwD1HkYdxkeAJbo,250,250,0, no, no, no,no,no
SZ9JvCHpHqS2QYXYvExL9o69WPFmz7Rs3h,250,250,0, no, no, no,no,no
SZA2RAMWsPcoW3jRomPD4LSYRhJACwqvKE,250,250,0, no, no, no,no,no
SZAABUS5RZDQwgqEsakEBKXbMCEpukt2xJ,250,250,0, no, no, no,no,no
SZBJz3Vd39oVV7RSoNrJCcAL3dpQV3KxDF,250,250,0, no, no, no,no,no
SZCNoq9a3yn3nU86LYqtwpBHCimQUMjcp8,250,250,0, no, no, no,no,no
SZCaTPN7UGj7GLqenVYD4TdqHv7tnZ4rj4,500,500,0, no, no, no,no,no
SZEswnse8pjznhFPzU7R5XW5h3kj4kpQVi,250,250,0, no, no, no,no,no
SZEw5YSnFxZwdsf7RsGgHsjsaYRceHfv5A,250,250,0, no, no, no,no,no
SZF9uP4wzKkQ81byTVFuveQubmLaSXphFi,250,250,0, no, no, no,no,no
SZFgc67xgJbv6PopWh3q1eaG789eNoGvD1,250,250,0, no, no, no,no,no
SZG5cPAinnzo5B8RjtPMyWx1epYexSptfJ,250,250,0, no, no, no,no,no
SZGYhmN5J8ebZdRiQ5asMrB1w2YMb9tNcn,250,250,0, no, no, no,no,no
SZHagemY8JWAk8TKxkcpfg4wz6d6ETEaDG,250,250,0, no, no, no,no,no
SZHgu2G97kp8USW52YeAWyuZjepptoymC8,250,250,0, no, no, no,no,no
SZHhihSFCcGj7YCkffKKCQ18CEzU7Z3sM7,250,250,0, no, no, no,no,no
SZJoPMCHUz2hYWs7hMbrQgWu8yhsA87sVc,250,250,0, no, no, no,no,no
SZK8bU7U6Hg77xYgQZ7ggBYKeKYK2pY5ki,250,250,0, no, no, no,no,no
SZKDrX6A8fGF1z96RL2VD89UYhdBAPVeZp,250,250,0, no, no, no,no,no
SZKwhj9ZJRFwzgcsw8mCXDoeVsjV8su9iF,250,250,0, no, no, no,no,no
SZLuij8e5TGMkFFTfaWu4YmxGaJ1N368po,31269,31269,0, no, no, no,yes,no
SZM12ey3JEPVfquWLEU4CxX7PZ9S9Wu1HV,1000,1000,0, no, no, no,yes,no
SZMFe7CVPr1QDtBbKFZWV67nMgamC9UDSY,250,250,0, no, no, no,no,no
SZMJkYFsehrGbiaa3ss4oaCDtxtZ3Bbw7V,250,250,0, no, no, no,no,no
SZPPxx26kkQafzELav6PH5B7WSfN5tGs8m,250,250,0, no, no, no,no,no
SZPv6N6kMiqSz3zr1TBBaFZueMfC8kmvmo,250,250,0, no, no, no,no,no
SZQF7gzJDbaPLt86qRitnd42Hwp9SQJF4S,250,250,0, no, no, no,no,no
SZQaUEPGScDPAWPsYsgdfzj3UUsmg3B9QY,250,250,0, no, no, no,no,no
SZSNDyfAhTYKqMrZ4VPMWj87abDu5bvP3v,250,250,0, no, no, no,no,no
SZU2STs2VpwtFqWtg6Hm4rgKWPnr3LKiW5,250,250,0, no, no, no,no,no
SZUDqZLE1GgGyNgdua6uhL4hXeBoeDiKz5,40,40,0, no, no, no,no,no
SZV88p15UPA6Xokos5giRQ8xPTYhUBoNdu,250,250,0, no, no, no,no,no
SZVQCpvVEE1D6REGkwTxaVPyMNT6a4ZDnZ,250,250,0, no, no, no,no,no
SZVoNeanStHidyKsQSJ3REA5APXSoqJmwU,250,250,0, no, no, no,no,no
SZVv71SWU1g6bidgmZ9rsZCK5f4L1Nu9gt,250,250,0, no, no, no,no,no
SZVxwiWYjgRu8JZFrwgsfLPuz2Cq8b1Tuw,250,250,0, no, no, no,no,no
SZWHhxPbWKxBP74sTGFEhobPnAxWkUdQY2,250,250,0, no, no, no,no,no
SZXLQy4ZHzfCHQytuRwbXbqPeB9UHqEMAr,1001,1001,0, no, no, no,yes,no
SZXQ3i2VEbU7tL6487HcGRSz79FqAUCe4t,1750,1750,0, no, no, no,yes,no
SZXdqHV253u7gxoMyV3G9P3NcqEFa7yr7M,250,250,0, no, no, no,no,no
SZYgGuhzPfhzASJvVZxbWGntQZN6qrm23g,250,250,0, no, no, no,no,no
SZYkN3qzySRWiGnNTDdqkcfjneq2XebEm1,30,30,0, no, no, no,no,no
SZYvf2ycV4hrj9k5cguGfSMnKBsqxYYgko,500,500,0, no, no, no,no,no
SZZBcXWPm9DNPVheUbJ9ueG2FpFtuZEsr2,250,250,0, no, no, no,no,no
SZZZYUgDV6k5o5AgX6gwveHKKXsMryyRRC,1000,1000,0, no, no, no,yes,no
SZaB9WsXnqRSXgGBU18E9kktipBWP9ojT9,1001,1001,0, no, no, no,yes,no
